date,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,pressure_msl_mean
2007-05-30 00:00:00+00:00,25.149084,57.2913,0.0,1010.29584
2007-05-31 00:00:00+00:00,25.224083,52.22212,0.0,1013.554
2007-06-01 00:00:00+00:00,24.661583,49.76622,0.0,1013.6582
2007-06-02 00:00:00+00:00,24.115751,47.54588,0.0,1013.1042
2007-06-03 00:00:00+00:00,25.501165,47.021683,0.0,1012.8333
2007-06-04 00:00:00+00:00,26.482414,43.399002,0.0,1011.92914
2007-06-05 00:00:00+00:00,29.349081,31.588312,0.0,1009.1501
2007-06-06 00:00:00+00:00,26.959503,42.922245,0.0,1009.2959
2007-06-07 00:00:00+00:00,24.130327,55.340313,0.0,1011.71246
2007-06-08 00:00:00+00:00,24.4095,54.860455,0.0,1011.08746
2007-06-09 00:00:00+00:00,27.372002,43.77528,0.0,1010.73755
2007-06-10 00:00:00+00:00,30.942835,30.622831,0.0,1008.72504
2007-06-11 00:00:00+00:00,25.867836,54.25528,0.0,1010.7165
2007-06-12 00:00:00+00:00,25.11992,49.77097,0.0,1010.30005
2007-06-13 00:00:00+00:00,25.290749,49.53421,0.0,1010.2083
2007-06-14 00:00:00+00:00,25.444916,49.789978,0.0,1010.31665
2007-06-15 00:00:00+00:00,25.280334,53.29378,0.0,1009.7793
2007-06-16 00:00:00+00:00,25.988668,53.106476,0.0,1009.22925
2007-06-17 00:00:00+00:00,26.826164,52.614582,0.0,1009.08344
2007-06-18 00:00:00+00:00,27.4345,54.504025,0.0,1007.69586
2007-06-19 00:00:00+00:00,28.309502,55.793457,0.0,1006.85815
2007-06-20 00:00:00+00:00,29.00325,53.596043,0.0,1006.5332
2007-06-21 00:00:00+00:00,28.761587,50.28452,0.0,1005.97906
2007-06-22 00:00:00+00:00,28.8095,44.61124,0.0,1006.94586
2007-06-23 00:00:00+00:00,28.492834,45.70471,0.0,1008.1125
2007-06-24 00:00:00+00:00,29.605337,40.57777,0.0,1009.05
2007-06-25 00:00:00+00:00,31.001165,46.24676,0.0,1006.1167
2007-06-26 00:00:00+00:00,31.080338,45.888927,0.0,1003.6499
2007-06-27 00:00:00+00:00,31.409502,44.585163,0.0,1004.2375
2007-06-28 00:00:00+00:00,31.390747,45.41051,0.0,1006.04584
2007-06-29 00:00:00+00:00,31.161581,43.46764,0.0,1007.4292
2007-06-30 00:00:00+00:00,29.517832,47.13232,0.0,1008.54175
2007-07-01 00:00:00+00:00,27.824083,46.792263,0.0,1008.79565
2007-07-02 00:00:00+00:00,27.230333,57.0974,0.0,1008.3874
2007-07-03 00:00:00+00:00,28.26784,55.20991,0.0,1008.43317
2007-07-04 00:00:00+00:00,27.526163,50.238785,0.0,1008.18744
2007-07-05 00:00:00+00:00,27.557417,49.36241,0.0,1007.4792
2007-07-06 00:00:00+00:00,28.436586,50.110683,0.0,1007.40424
2007-07-07 00:00:00+00:00,28.211584,53.757427,0.0,1009.40826
2007-07-08 00:00:00+00:00,27.761581,55.305485,0.0,1009.15015
2007-07-09 00:00:00+00:00,28.449081,52.440155,0.0,1007.05005
2007-07-10 00:00:00+00:00,28.401161,53.70108,0.0,1006.404
2007-07-11 00:00:00+00:00,28.71575,49.636185,0.0,1007.4792
2007-07-12 00:00:00+00:00,28.324081,49.10573,0.0,1008.5791
2007-07-13 00:00:00+00:00,27.182413,57.58548,0.0,1009.09576
2007-07-14 00:00:00+00:00,27.032415,56.70705,0.0,1009.48755
2007-07-15 00:00:00+00:00,27.365751,58.751232,0.0,1009.8249
2007-07-16 00:00:00+00:00,28.121996,55.856567,0.0,1009.7583
2007-07-17 00:00:00+00:00,27.907417,52.849552,0.0,1008.66254
2007-07-18 00:00:00+00:00,28.317833,51.210278,0.0,1008.4875
2007-07-19 00:00:00+00:00,28.836584,50.496197,0.0,1008.5667
2007-07-20 00:00:00+00:00,29.572004,47.80074,0.0,1008.7874
2007-07-21 00:00:00+00:00,29.542831,46.23646,0.0,1008.57086
2007-07-22 00:00:00+00:00,29.051165,52.016006,0.0,1007.0833
2007-07-23 00:00:00+00:00,29.332418,52.900005,0.0,1005.7083
2007-07-24 00:00:00+00:00,29.805334,54.236416,0.0,1004.8293
2007-07-25 00:00:00+00:00,30.169914,56.53355,0.0,1003.5041
2007-07-26 00:00:00+00:00,31.349081,53.046734,0.0,1004.6335
2007-07-27 00:00:00+00:00,32.538662,47.1467,0.0,1005.2541
2007-07-28 00:00:00+00:00,31.007418,57.312435,0.0,1004.55414
2007-07-29 00:00:00+00:00,30.782412,53.969532,0.0,1003.5083
2007-07-30 00:00:00+00:00,30.526167,53.619766,0.0,1003.00415
2007-07-31 00:00:00+00:00,29.59492,53.664555,0.0,1006.14984
2007-08-01 00:00:00+00:00,29.376167,51.40424,0.0,1007.83325
2007-08-02 00:00:00+00:00,29.490751,54.83434,0.0,1008.3918
2007-08-03 00:00:00+00:00,29.049086,54.944714,0.0,1009.9417
2007-08-04 00:00:00+00:00,27.167833,57.272507,0.0,1008.0417
2007-08-05 00:00:00+00:00,27.180336,53.895306,0.0,1006.20416
2007-08-06 00:00:00+00:00,28.080332,54.117672,0.0,1007.7376
2007-08-07 00:00:00+00:00,28.446999,55.967495,0.0,1009.59595
2007-08-08 00:00:00+00:00,27.319916,54.951767,0.0,1009.29156
2007-08-09 00:00:00+00:00,27.307417,54.091503,0.0,1007.8125
2007-08-10 00:00:00+00:00,28.113668,55.59479,0.0,1007.68756
2007-08-11 00:00:00+00:00,28.794916,53.042114,0.0,1008.38745
2007-08-12 00:00:00+00:00,28.199081,60.611195,0.0,1008.5042
2007-08-13 00:00:00+00:00,27.663668,58.58173,0.0,1008.1167
2007-08-14 00:00:00+00:00,27.292833,55.173946,0.0,1006.73346
2007-08-15 00:00:00+00:00,27.921999,55.337055,0.0,1006.12085
2007-08-16 00:00:00+00:00,28.363665,52.81386,0.0,1007.50836
2007-08-17 00:00:00+00:00,28.244919,56.68836,0.0,1008.9124
2007-08-18 00:00:00+00:00,28.132416,58.44298,0.0,1007.14594
2007-08-19 00:00:00+00:00,28.842829,48.97553,0.0,1006.5916
2007-08-20 00:00:00+00:00,28.024086,53.440647,0.0,1008.03754
2007-08-21 00:00:00+00:00,28.317833,54.743237,0.0,1010.0625
2007-08-22 00:00:00+00:00,28.62825,54.915966,0.0,1008.7749
2007-08-23 00:00:00+00:00,29.844917,52.340378,0.0,1006.8543
2007-08-24 00:00:00+00:00,30.724081,53.26184,0.0,1006.8625
2007-08-25 00:00:00+00:00,31.05533,49.868267,0.0,1008.32495
2007-08-26 00:00:00+00:00,30.209501,52.477875,0.0,1008.20416
2007-08-27 00:00:00+00:00,29.534498,54.266586,0.0,1007.1667
2007-08-28 00:00:00+00:00,29.538666,56.580128,0.0,1007.9626
2007-08-29 00:00:00+00:00,29.178251,59.923355,0.0,1009.55835
2007-08-30 00:00:00+00:00,28.155329,59.950428,0.0,1009.47504
2007-08-31 00:00:00+00:00,28.188667,55.13446,0.0,1008.0999
2007-09-01 00:00:00+00:00,29.305334,56.301647,0.0,1007.3167
2007-09-02 00:00:00+00:00,29.274084,58.49341,0.0,1007.7708
2007-09-03 00:00:00+00:00,28.924088,60.474834,0.0,1008.87494
2007-09-04 00:00:00+00:00,28.494917,60.872303,0.0,1010.33344
2007-09-05 00:00:00+00:00,27.447,57.913013,0.0,1011.6458
2007-09-06 00:00:00+00:00,27.33033,54.042355,0.0,1012.82916
2007-09-07 00:00:00+00:00,29.228254,53.873825,0.0,1010.83765
2007-09-08 00:00:00+00:00,27.203249,50.694088,0.0,1010.97504
2007-09-09 00:00:00+00:00,26.482416,53.696854,0.0,1011.2251
2007-09-10 00:00:00+00:00,25.836584,52.730545,0.0,1012.5042
2007-09-11 00:00:00+00:00,25.155333,51.402958,0.0,1012.8542
2007-09-12 00:00:00+00:00,25.313667,51.958363,0.0,1012.57495
2007-09-13 00:00:00+00:00,25.290747,53.49354,0.0,1011.5457
2007-09-14 00:00:00+00:00,26.182417,55.772095,0.0,1011.3127
2007-09-15 00:00:00+00:00,25.819916,57.025345,0.0,1012.0999
2007-09-16 00:00:00+00:00,25.515749,56.94208,0.0,1012.35004
2007-09-17 00:00:00+00:00,25.755335,56.81319,0.0,1011.36237
2007-09-18 00:00:00+00:00,26.174082,57.321014,0.0,1011.3125
2007-09-19 00:00:00+00:00,25.62825,57.733433,0.0,1012.03754
2007-09-20 00:00:00+00:00,25.886583,54.14648,0.0,1012.74164
2007-09-21 00:00:00+00:00,26.336584,54.040363,0.0,1012.825
2007-09-22 00:00:00+00:00,26.399084,55.813793,0.0,1013.18756
2007-09-23 00:00:00+00:00,25.36783,60.636295,0.0,1014.0376
2007-09-24 00:00:00+00:00,24.369919,55.698578,0.0,1013.86676
2007-09-25 00:00:00+00:00,24.459501,57.234592,0.0,1013.57513
2007-09-26 00:00:00+00:00,25.007416,55.549206,0.0,1014.3208
2007-09-27 00:00:00+00:00,25.082418,59.648388,0.0,1013.896
2007-09-28 00:00:00+00:00,25.163666,54.705868,0.0,1014.93335
2007-09-29 00:00:00+00:00,25.411581,62.54746,0.0,1014.12494
2007-09-30 00:00:00+00:00,26.415749,59.811035,0.0,1012.4001
2007-10-01 00:00:00+00:00,25.7595,61.27628,0.0,1011.825
2007-10-02 00:00:00+00:00,25.051168,58.928387,0.0,1011.7668
2007-10-03 00:00:00+00:00,25.936584,52.286377,0.0,1013.23755
2007-10-04 00:00:00+00:00,25.6595,52.458984,0.0,1015.21674
2007-10-05 00:00:00+00:00,24.744917,60.856323,0.0,1015.49994
2007-10-06 00:00:00+00:00,24.286583,60.72391,0.0,1014.7708
2007-10-07 00:00:00+00:00,24.234503,61.146255,0.0,1014.38336
2007-10-08 00:00:00+00:00,24.888664,63.76071,0.0,1014.3166
2007-10-09 00:00:00+00:00,25.10325,62.137997,0.0,1014.0002
2007-10-10 00:00:00+00:00,24.48242,55.694164,0.0,1014.22925
2007-10-11 00:00:00+00:00,24.992834,54.502476,0.0,1014.6834
2007-10-12 00:00:00+00:00,24.240751,62.583538,0.0,1014.9875
2007-10-13 00:00:00+00:00,24.232416,63.202457,0.0,1014.5791
2007-10-14 00:00:00+00:00,24.063665,58.956066,0.0,1014.1665
2007-10-15 00:00:00+00:00,24.476168,57.844944,0.0,1015.1333
2007-10-16 00:00:00+00:00,24.10325,56.357548,0.0,1016.4209
2007-10-17 00:00:00+00:00,23.613668,55.633068,0.0,1014.325
2007-10-18 00:00:00+00:00,24.396997,55.85145,0.0,1012.35425
2007-10-19 00:00:00+00:00,23.632418,58.77244,0.0,1014.24567
2007-10-20 00:00:00+00:00,23.724085,55.447628,0.0,1016.0334
2007-10-21 00:00:00+00:00,25.586584,48.396072,0.0,1016.0168
2007-10-22 00:00:00+00:00,27.12825,30.969122,0.0,1014.0501
2007-10-23 00:00:00+00:00,26.534502,46.240295,0.0,1013.6292
2007-10-24 00:00:00+00:00,24.313665,64.05814,0.0,1016.30426
2007-10-25 00:00:00+00:00,22.524084,61.18394,0.0,1019.41254
2007-10-26 00:00:00+00:00,22.369919,61.53169,0.0,1019.98334
2007-10-27 00:00:00+00:00,22.713667,62.470917,0.0,1019.53754
2007-10-28 00:00:00+00:00,22.634499,59.678722,0.0,1018.92487
2007-10-29 00:00:00+00:00,23.015749,61.298557,0.0,1017.75836
2007-10-30 00:00:00+00:00,23.849083,61.419666,0.0,1017.58344
2007-10-31 00:00:00+00:00,23.740753,60.594227,0.0,1020.1541
2007-11-01 00:00:00+00:00,24.369919,51.69343,0.0,1020.95416
2007-11-02 00:00:00+00:00,24.374083,55.25504,0.0,1018.7459
2007-11-03 00:00:00+00:00,24.640753,49.985973,0.0,1015.76245
2007-11-04 00:00:00+00:00,25.615751,33.723003,0.0,1014.9041
2007-11-05 00:00:00+00:00,26.2595,26.424616,0.0,1014.1167
2007-11-06 00:00:00+00:00,25.788668,35.389526,0.0,1012.0042
2007-11-07 00:00:00+00:00,21.074083,57.29152,0.0,1016.575
2007-11-08 00:00:00+00:00,19.32825,49.845276,0.0,1018.8127
2007-11-09 00:00:00+00:00,19.819918,55.872364,0.0,1018.96674
2007-11-10 00:00:00+00:00,19.557417,60.562225,0.0,1016.7832
2007-11-11 00:00:00+00:00,18.719917,55.817905,0.0,1017.0041
2007-11-12 00:00:00+00:00,17.774086,54.97614,0.0,1019.06665
2007-11-13 00:00:00+00:00,17.867834,52.7204,0.0,1018.2375
2007-11-14 00:00:00+00:00,18.451166,53.4234,0.0,1016.73334
2007-11-15 00:00:00+00:00,18.992834,64.48046,0.0,1016.5833
2007-11-16 00:00:00+00:00,19.926168,68.38,0.0,1018.61255
2007-11-17 00:00:00+00:00,19.222,68.54526,0.0,1016.2708
2007-11-18 00:00:00+00:00,20.049082,54.54404,0.0,1013.4666
2007-11-19 00:00:00+00:00,18.7595,55.448154,0.0,1016.2917
2007-11-20 00:00:00+00:00,17.194916,46.100384,0.0,1018.0125
2007-11-21 00:00:00+00:00,16.51575,60.15185,0.0,1019.04987
2007-11-22 00:00:00+00:00,17.02825,64.06388,0.0,1020.925
2007-11-23 00:00:00+00:00,17.328253,59.673946,0.0,1023.28754
2007-11-24 00:00:00+00:00,17.367836,53.341812,0.0,1022.6584
2007-11-25 00:00:00+00:00,16.897001,58.298077,0.0,1022.2751
2007-11-26 00:00:00+00:00,16.794916,59.894943,0.0,1022.2583
2007-11-27 00:00:00+00:00,16.772,60.57503,0.0,1020.27496
2007-11-28 00:00:00+00:00,17.299084,62.503723,0.0,1016.9875
2007-11-29 00:00:00+00:00,17.667833,59.656326,0.0,1015.3501
2007-11-30 00:00:00+00:00,18.042835,43.037563,0.0,1014.8208
2007-12-01 00:00:00+00:00,18.31575,50.95857,0.0,1015.24585
2007-12-02 00:00:00+00:00,17.751165,64.47471,0.0,1018.49164
2007-12-03 00:00:00+00:00,16.697,65.08346,0.0,1018.89594
2007-12-04 00:00:00+00:00,18.049082,63.21001,0.0,1016.6875
2007-12-05 00:00:00+00:00,17.205332,54.55135,0.0,1014.49994
2007-12-06 00:00:00+00:00,15.059499,49.191956,0.0,1014.8418
2007-12-07 00:00:00+00:00,14.369919,43.88905,0.0,1018.554
2007-12-08 00:00:00+00:00,13.85325,45.25214,0.0,1019.9375
2007-12-09 00:00:00+00:00,13.682416,52.93868,0.0,1020.6958
2007-12-10 00:00:00+00:00,14.797,48.783894,0.0,1021.05835
2007-12-11 00:00:00+00:00,15.286582,45.536945,0.0,1020.79596
2007-12-12 00:00:00+00:00,15.840749,41.91241,0.0,1018.4709
2007-12-13 00:00:00+00:00,14.538667,44.491077,0.0,1015.36255
2007-12-14 00:00:00+00:00,13.897002,52.48872,0.0,1015.64575
2007-12-15 00:00:00+00:00,13.1240835,50.141766,0.0,1018.6626
2007-12-16 00:00:00+00:00,13.917834,53.860302,0.0,1021.12067
2007-12-17 00:00:00+00:00,14.780334,62.18657,0.0,1022.71265
2007-12-18 00:00:00+00:00,15.257416,61.630432,0.0,1021.82916
2007-12-19 00:00:00+00:00,14.719916,66.82906,0.0,1022.0417
2007-12-20 00:00:00+00:00,13.232417,69.400764,0.3,1020.3167
2007-12-21 00:00:00+00:00,14.653252,67.34735,0.0,1022.7542
2007-12-22 00:00:00+00:00,14.292832,72.059364,0.0,1026.4
2007-12-23 00:00:00+00:00,14.084499,61.48988,0.0,1026.4374
2007-12-24 00:00:00+00:00,13.499084,62.893528,0.0,1025.0792
2007-12-25 00:00:00+00:00,14.163669,61.186874,0.0,1024.1251
2007-12-26 00:00:00+00:00,14.819916,67.1214,0.0,1024.2292
2007-12-27 00:00:00+00:00,15.9053335,54.940464,0.0,1020.88745
2007-12-28 00:00:00+00:00,15.330334,54.21289,0.0,1018.3916
2007-12-29 00:00:00+00:00,15.197001,69.08341,0.0,1018.4124
2007-12-30 00:00:00+00:00,13.638667,61.950226,0.0,1017.58344
2007-12-31 00:00:00+00:00,13.282416,49.72279,0.0,1015.2249
2008-01-01 00:00:00+00:00,13.561584,46.023464,0.0,1013.69995
2008-01-02 00:00:00+00:00,13.2095,51.539387,0.0,1017.05835
2008-01-03 00:00:00+00:00,13.028251,61.31459,0.0,1019.7668
2008-01-04 00:00:00+00:00,13.242833,68.36287,0.0,1023.9917
2008-01-05 00:00:00+00:00,13.307416,66.74708,0.0,1026.35
2008-01-06 00:00:00+00:00,12.907416,61.484447,0.0,1025.921
2008-01-07 00:00:00+00:00,12.401166,63.717777,0.0,1022.88336
2008-01-08 00:00:00+00:00,14.824084,59.014355,0.0,1020.4207
2008-01-09 00:00:00+00:00,14.30325,71.766136,0.3,1017.3708
2008-01-10 00:00:00+00:00,13.3115835,70.25893,0.0,1017.0374
2008-01-11 00:00:00+00:00,11.715751,58.443146,0.0,1022.0501
2008-01-12 00:00:00+00:00,10.871999,54.186584,0.0,1022.4709
2008-01-13 00:00:00+00:00,10.7845,56.55089,0.0,1024.0583
2008-01-14 00:00:00+00:00,10.738667,54.78473,0.0,1025.5751
2008-01-15 00:00:00+00:00,10.313667,55.946056,0.0,1025.8083
2008-01-16 00:00:00+00:00,11.042834,52.640717,0.0,1024.3666
2008-01-17 00:00:00+00:00,12.167834,43.120407,0.0,1021.47076
2008-01-18 00:00:00+00:00,11.684501,42.317837,0.0,1017.1001
2008-01-19 00:00:00+00:00,10.79075,38.017296,0.0,1017.11664
2008-01-20 00:00:00+00:00,12.949082,52.77374,0.0,1019.19586
2008-01-21 00:00:00+00:00,13.126168,57.61342,0.0,1018.06665
2008-01-22 00:00:00+00:00,11.457417,71.59954,0.2,1014.67096
2008-01-23 00:00:00+00:00,13.040751,65.6029,0.0,1017.52484
2008-01-24 00:00:00+00:00,13.415749,56.9093,0.0,1019.32513
2008-01-25 00:00:00+00:00,11.861583,68.58652,0.0,1015.9207
2008-01-26 00:00:00+00:00,12.438667,72.08836,0.0,1016.1374
2008-01-27 00:00:00+00:00,12.8324175,62.247177,0.0,1020.18756
2008-01-28 00:00:00+00:00,12.9595,55.982914,0.0,1017.00836
2008-01-29 00:00:00+00:00,11.213668,54.152637,0.7,1014.4626
2008-01-30 00:00:00+00:00,10.3740835,51.604244,0.0,1020.6875
2008-01-31 00:00:00+00:00,11.097001,49.130188,0.0,1025.1918
2008-02-01 00:00:00+00:00,12.051167,57.01309,0.0,1027.0542
2008-02-02 00:00:00+00:00,12.934499,57.665787,0.0,1025.9375
2008-02-03 00:00:00+00:00,13.499084,62.939526,0.0,1025.1542
2008-02-04 00:00:00+00:00,14.099083,59.689526,0.0,1021.9209
2008-02-05 00:00:00+00:00,14.805335,60.575104,0.0,1019.07916
2008-02-06 00:00:00+00:00,14.376167,67.066864,0.0,1017.9458
2008-02-07 00:00:00+00:00,14.111585,61.46506,0.0,1017.55
2008-02-08 00:00:00+00:00,13.278248,58.70163,0.0,1018.8625
2008-02-09 00:00:00+00:00,14.307418,48.498154,0.0,1019.7666
2008-02-10 00:00:00+00:00,14.386582,47.731625,0.0,1018.05005
2008-02-11 00:00:00+00:00,14.821999,45.68526,0.0,1017.34576
2008-02-12 00:00:00+00:00,13.8115835,66.47477,0.0,1021.74176
2008-02-13 00:00:00+00:00,12.944919,64.86789,0.0,1023.57086
2008-02-14 00:00:00+00:00,11.651168,60.83611,0.8,1022.1501
2008-02-15 00:00:00+00:00,12.417832,56.00204,0.0,1024.3959
2008-02-16 00:00:00+00:00,12.511584,56.85004,0.0,1020.91656
2008-02-17 00:00:00+00:00,13.917834,40.21059,0.0,1015.1958
2008-02-18 00:00:00+00:00,9.357417,63.472565,0.1,1019.92084
2008-02-19 00:00:00+00:00,9.163668,56.584187,0.0,1028.0292
2008-02-20 00:00:00+00:00,11.084499,59.22584,0.0,1031.6124
2008-02-21 00:00:00+00:00,12.090751,59.598904,0.0,1029.5792
2008-02-22 00:00:00+00:00,13.297002,66.80198,0.0,1025.1959
2008-02-23 00:00:00+00:00,14.559502,67.6309,0.0,1020.4334
2008-02-24 00:00:00+00:00,14.505333,67.09825,0.0,1017.27924
2008-02-25 00:00:00+00:00,13.130333,66.49834,0.2,1015.46234
2008-02-26 00:00:00+00:00,14.163669,53.00035,0.0,1020.61664
2008-02-27 00:00:00+00:00,14.4574175,54.78554,0.0,1023.4458
2008-02-28 00:00:00+00:00,16.332417,57.008907,0.0,1021.92084
2008-02-29 00:00:00+00:00,16.115751,66.19847,0.0,1020.01263
2008-03-01 00:00:00+00:00,15.6595,61.735764,0.0,1018.35834
2008-03-02 00:00:00+00:00,15.578248,58.807148,0.0,1018.5874
2008-03-03 00:00:00+00:00,16.240751,58.376804,0.0,1019.7498
2008-03-04 00:00:00+00:00,16.751167,53.209152,0.0,1019.25397
2008-03-05 00:00:00+00:00,18.834501,44.75397,0.0,1014.61664
2008-03-06 00:00:00+00:00,21.011583,38.952557,0.0,1014.33344
2008-03-07 00:00:00+00:00,24.569914,21.014101,0.0,1012.74994
2008-03-08 00:00:00+00:00,22.622002,35.38245,0.0,1012.55414
2008-03-09 00:00:00+00:00,20.051165,67.93031,0.0,1011.75415
2008-03-10 00:00:00+00:00,17.872,57.393856,0.0,1015.67487
2008-03-11 00:00:00+00:00,17.230333,48.37823,0.0,1017.4749
2008-03-12 00:00:00+00:00,17.696999,34.43947,0.0,1013.0666
2008-03-13 00:00:00+00:00,16.397003,58.04042,0.0,1013.55005
2008-03-14 00:00:00+00:00,17.142834,57.803234,0.0,1016.7376
2008-03-15 00:00:00+00:00,16.751167,55.92354,0.0,1019.04584
2008-03-16 00:00:00+00:00,16.599085,48.249004,0.0,1016.675
2008-03-17 00:00:00+00:00,17.655334,59.684982,0.0,1013.34595
2008-03-18 00:00:00+00:00,17.946999,53.3284,0.0,1014.0876
2008-03-19 00:00:00+00:00,21.188665,39.1377,0.0,1015.34155
2008-03-20 00:00:00+00:00,22.144918,39.7459,0.0,1014.9041
2008-03-21 00:00:00+00:00,25.901167,22.191298,0.0,1010.66675
2008-03-22 00:00:00+00:00,27.988668,16.072916,0.0,1009.3416
2008-03-23 00:00:00+00:00,28.432419,13.25813,0.0,1009.1333
2008-03-24 00:00:00+00:00,28.315748,17.252012,0.0,1008.8127
2008-03-25 00:00:00+00:00,24.015747,36.059616,0.0,1009.50006
2008-03-26 00:00:00+00:00,17.986586,55.73686,0.0,1012.84576
2008-03-27 00:00:00+00:00,17.888664,51.996296,0.0,1011.23755
2008-03-28 00:00:00+00:00,22.151167,34.232098,0.0,1005.81683
2008-03-29 00:00:00+00:00,19.890749,41.490013,0.0,1007.9583
2008-03-30 00:00:00+00:00,17.386585,52.061,0.0,1012.0251
2008-03-31 00:00:00+00:00,16.6595,58.638596,0.0,1013.91254
2008-04-01 00:00:00+00:00,16.822,53.176697,0.0,1016.0
2008-04-02 00:00:00+00:00,18.130335,47.163067,0.0,1015.47076
2008-04-03 00:00:00+00:00,18.76367,50.45973,0.0,1013.5041
2008-04-04 00:00:00+00:00,18.369917,50.97375,0.0,1015.55817
2008-04-05 00:00:00+00:00,21.022,38.981693,0.0,1010.20825
2008-04-06 00:00:00+00:00,21.180334,45.32378,0.0,1009.99585
2008-04-07 00:00:00+00:00,17.653248,53.234146,0.0,1017.43744
2008-04-08 00:00:00+00:00,17.438667,51.478146,0.0,1017.40826
2008-04-09 00:00:00+00:00,19.053251,41.46232,0.0,1014.4749
2008-04-10 00:00:00+00:00,22.30533,35.56513,0.0,1009.63324
2008-04-11 00:00:00+00:00,20.526167,58.311752,0.0,1015.0125
2008-04-12 00:00:00+00:00,21.2595,52.052303,0.0,1017.0083
2008-04-13 00:00:00+00:00,22.974081,47.944447,0.0,1015.0957
2008-04-14 00:00:00+00:00,26.317833,43.603683,0.0,1010.521
2008-04-15 00:00:00+00:00,25.826166,49.021133,0.0,1011.09576
2008-04-16 00:00:00+00:00,20.113668,59.006,0.0,1017.25
2008-04-17 00:00:00+00:00,19.113668,51.627975,0.0,1018.95844
2008-04-18 00:00:00+00:00,21.492834,45.649918,0.0,1014.7126
2008-04-19 00:00:00+00:00,23.692833,46.237457,0.0,1013.55414
2008-04-20 00:00:00+00:00,22.313665,51.54895,0.0,1015.1375
2008-04-21 00:00:00+00:00,26.740747,30.333792,0.0,1013.66254
2008-04-22 00:00:00+00:00,30.632416,19.76299,0.0,1011.56647
2008-04-23 00:00:00+00:00,32.36158,15.232281,0.0,1009.4792
2008-04-24 00:00:00+00:00,26.186586,39.63252,0.0,1009.6541
2008-04-25 00:00:00+00:00,22.984499,51.51805,0.0,1010.36676
2008-04-26 00:00:00+00:00,20.753252,57.478695,0.0,1012.71246
2008-04-27 00:00:00+00:00,20.540754,52.59286,0.0,1015.325
2008-04-28 00:00:00+00:00,21.794916,44.702908,0.0,1012.42084
2008-04-29 00:00:00+00:00,19.517836,52.177845,0.0,1013.06665
2008-04-30 00:00:00+00:00,19.734505,48.77408,0.0,1016.6873
2008-05-01 00:00:00+00:00,20.726168,46.040424,0.0,1018.0291
2008-05-02 00:00:00+00:00,22.155334,37.805256,0.0,1015.1292
2008-05-03 00:00:00+00:00,23.599083,32.898,0.0,1011.5083
2008-05-04 00:00:00+00:00,25.261583,31.0614,0.0,1010.125
2008-05-05 00:00:00+00:00,26.765747,30.7472,0.0,1009.9582
2008-05-06 00:00:00+00:00,22.107416,51.770508,0.0,1013.7375
2008-05-07 00:00:00+00:00,21.85325,48.363277,0.0,1012.5417
2008-05-08 00:00:00+00:00,22.713667,44.402756,0.0,1010.15814
2008-05-09 00:00:00+00:00,20.784502,52.44164,0.0,1013.1709
2008-05-10 00:00:00+00:00,21.588667,44.351395,0.0,1014.64575
2008-05-11 00:00:00+00:00,24.538668,34.724644,0.0,1012.1584
2008-05-12 00:00:00+00:00,29.094917,30.537453,0.0,1009.0666
2008-05-13 00:00:00+00:00,25.013664,44.301193,0.0,1012.92914
2008-05-14 00:00:00+00:00,29.022003,28.954435,0.0,1011.36237
2008-05-15 00:00:00+00:00,23.930334,47.969257,0.0,1013.3667
2008-05-16 00:00:00+00:00,22.14492,55.556103,0.0,1014.55414
2008-05-17 00:00:00+00:00,22.011581,54.993603,0.0,1014.3833
2008-05-18 00:00:00+00:00,23.35325,49.647724,0.0,1013.16675
2008-05-19 00:00:00+00:00,25.084501,37.11641,0.0,1012.50836
2008-05-20 00:00:00+00:00,26.39283,31.16525,0.0,1012.56665
2008-05-21 00:00:00+00:00,28.071999,25.897385,0.0,1011.4665
2008-05-22 00:00:00+00:00,27.717833,32.969433,0.0,1012.1541
2008-05-23 00:00:00+00:00,25.33242,45.417297,0.0,1012.95
2008-05-24 00:00:00+00:00,25.355331,44.524006,0.0,1013.66675
2008-05-25 00:00:00+00:00,25.084497,45.482006,0.0,1013.44995
2008-05-26 00:00:00+00:00,24.224085,51.884323,0.0,1012.5417
2008-05-27 00:00:00+00:00,24.788666,49.567608,0.0,1011.7793
2008-05-28 00:00:00+00:00,25.65325,41.921494,0.0,1011.76245
2008-05-29 00:00:00+00:00,26.426168,37.979866,0.0,1010.0041
2008-05-30 00:00:00+00:00,26.655336,42.68129,0.0,1010.2751
2008-05-31 00:00:00+00:00,27.615747,49.82195,0.0,1010.7249
2008-06-01 00:00:00+00:00,27.455336,48.28311,0.0,1010.02924
2008-06-02 00:00:00+00:00,28.551165,39.104,0.0,1008.50415
2008-06-03 00:00:00+00:00,26.736582,49.707504,0.0,1010.52075
2008-06-04 00:00:00+00:00,29.553247,38.982143,0.0,1012.16254
2008-06-05 00:00:00+00:00,30.91575,37.37071,0.0,1011.2834
2008-06-06 00:00:00+00:00,26.524084,50.651676,0.0,1012.02075
2008-06-07 00:00:00+00:00,27.651163,42.89439,0.0,1011.66675
2008-06-08 00:00:00+00:00,31.761581,26.63637,0.0,1009.4124
2008-06-09 00:00:00+00:00,30.77408,30.448114,0.0,1010.34155
